Type,Name,URL,Date,Claim,Verdict
Claim,Samsung’un Apple’a olan 1 milyar dolarlık tazminatı 30 tır dolusu 5 cent ile ödediği iddiası,https://teyit.org/samsungun-applea-olan-1-milyar-dolarlik-borcunu-30-tir-dolusu-5-cent-ile-odedigi-iddiasi/,2017-06-14,"İDDİA: Samsung, Apple'a olan 1 milyar dolarlık tazminat borcunu 5 centlik bozukluklarla, 30 tırla gönderdi.",YANLIŞ
Claim,Topkapı Sarayı’nda 16. yüzyıldan kalan çiniler kesilip yangın alarmı yerleştirildi iddiası,https://teyit.org/topkapi-sarayinda-16-yuzyildan-kalan-ciniler-kesilip-yangin-alarmi-yerlestirildi-iddiasi/,2017-06-15,"İDDİA / Fotoğraf: Topkapı Sarayı'ndaki 16. yüzyıldan kalan İznik çinisi spiral taş ile kesilip, yangın alarmı yerleştirildi.",KARMA
Claim,TÜBİTAK – ASELSAN ortak yapımı ıstaka iddiası,https://teyit.org/tubitak-aselsan-ortak-yapimi-istaka-iddiasi/,2017-06-16,İDDİA / Fotoğraf: TÜBİTAK-ASELSAN ortak yapımı ıstaka.,YANLIŞ
Claim,2013’te bir eylemde karşı karşıya gelen Desi ve Ivan’ın hikayesi,https://teyit.org/2013te-bir-eylemde-karsi-karsiya-gelen-desi-ve-ivanin-hikayesi/,2017-06-17,İDDİA / Fotoğraf: 2013’te Bulgaristan’daki eylemlerde karşı karşıya gelen polis ve kadın gösterici 4 yıl sonra Onur Yürüyüşü’nde aynı pozu verdi.,DOĞRU
Claim,Cami minaresindeki ışıkların montajla gökkuşağı renklerine dönüştürüldüğü iddiası,https://teyit.org/cami-minaresindeki-isiklarin-montajla-gokkusagi-renklerine-donusturuldugu-iddiasi/,2017-06-21,İDDİA / FOTOĞRAF: Sakarya’daki Ağa Camii’nin minaresinin ışıkları montajla gökkuşağı renklerine dönüştürüldü.,YANLIŞ
Claim,Düzce Belediyesi’nin Atatürk heykelini yıkıp Rabia heykeli diktiği iddiası,https://teyit.org/duzce-belediyesinin-ataturk-heykelini-yikip-rabia-heykeli-diktigi-iddiasi/,2017-06-21,İDDİA: Düzce Belediyesi Atatürk heykelini yıkıp yerine Rabia heykeli dikti.,KARMA
Claim,Nihat Hatipoğlu’nun programında sahneye çıkan çocuğun küfrettiği iddiası,https://teyit.org/kaldirildi/,2017-06-23,"İDDİA / Video: Nihat Hatipoğlu’nun ATV’de yayınlanan iftar programında bir çocuk, seyircileri “Hello motherfucker” diyerek selamladı.",YANLIŞ
Claim,Düzce’deki Rabia heykelinin üç parmağının kırıldığı iddiası,https://teyit.org/duzcedeki-rabia-heykelinin-uc-parmaginin-kirildigi-iddiasi/,2017-06-23,İDDİA / Fotoğraf: Ülkücüler Düzce’deki Rabia işareti heykelinin üç parmağını kırdı.,YANLIŞ
Claim,Umman’ın Wakan köyünde 3.5 saat oruç tutulduğu iddiası,https://teyit.org/ummanin-wakan-koyunde-3-5-saat-oruc-tutuldugu-iddiasi/,2017-06-24,İDDİA: Umman’da bulunan Wakan Köyü’nde günde 3.5 saatle dünyanın en kısa orucu tutuluyor.,YANLIŞ
Claim,Emekli postacının bin 300 çocuğun babası olduğu iddiası,https://teyit.org/emekli-postacinin-bin-300-cocugun-babasi-oldugu-iddiasi/,2017-06-27,İDDİA: Emekli postacının bin 300 çocuğun babası olduğu ortaya çıktı.,YANLIŞ
Claim,Uzungöl fotoğrafları ve gölün etrafındaki yapılaşma iddiası,https://teyit.org/uzungol-fotograflari-ve-uzungolun-etrafindaki-yapilasma-iddiasi/,2017-06-28,İDDİA / Fotoğraf: Trabzon Uzungöl’deki yapılaşma.,DOĞRU
Claim,Arjantin’de yaşayan 128 yaşındaki adamın Adolf Hitler olduğu iddiası,https://teyit.org/arjantinde-yasayan-128-yasindaki-adamin-adolf-hitler-oldugu-iddiasi/,2017-06-29,"İDDİA: Arjantin’de yaşayan 128 yaşındaki adamın, Adolf Hitler olduğu iddia ediliyor.",YANLIŞ
Claim,Kimseyle konuşmak istemeyen kadının 28 yıldır kör taklidi yaptığı iddiası,https://teyit.org/kimseyle-konusmak-istemeyen-kadinin-28-yildir-kor-taklidi-yaptigi-iddiasi/,2017-06-29,İDDİA: İspanya’da yaşayan 57 yaşındaki bir kadının çevresine selam vermekten sıkıldığı için 28 yıldır kör taklidi yaptığı ortaya çıktı.,YANLIŞ
Claim,İstanbul Ticaret Üniversitesi’nin sitesinde şehit çocukları için farklı bursların yer aldığı iddiası,https://teyit.org/istanbul-ticaret-universitesinin-sitesinde-sehit-cocuklari-icin-farkli-burslarin-yer-aldigi-iddiasi/,2017-06-29,"İDDİA / Fotoğraf: İstanbul Ticaret Üniversitesi'nin şehit çocuklarına yüzde 50 indirim, 15 Temmuz şehitlerinin çocuklarına yüzde 50 burs verdiğini belirttiği açıklama.",DOĞRU
Claim,Sigara fiyatlarına 2 Temmuz 2017 itibariyle zam geleceği iddiası,https://teyit.org/sigara-fiyatlarina-2-temmuz-2017-itibariyle-zam-gelecegi-iddiasi/,2017-06-30,İDDİA / Fotoğraf: Sigaraya 2 Temmuz 2017 itibariyle zam geliyor.,YANLIŞ
Claim,Hurma ithalatının yüzde 51’inin İsrail’den yapıldığı iddiası,https://teyit.org/hurma-ithalatinin-yuzde-51inin-israilden-yapildigi-iddiasi/,2017-06-08,"İDDİA: Türkiye, hurma ithalatının yüzde 51'ini İsrail'den yapıyor. Gümrük vergisi de alınmıyor.",KARMA
Claim,Üniversitelerin güzel sanatlar bölümleri ve konservatuvarlar kapatılıyor iddiası,https://teyit.org/universitelerin-guzel-sanatlar-bolumleri-ve-konservatuvarlar-kapatiliyor-iddiasi/,2017-05-17,İDDİA: Güzel Sanatlar Eğitimi Yönetmeliği’nin yürürlükten kaldırılmasıyla konservatuvarlar ve üniversitelerin güzel sanatlar bölümleri kapatılıyor.,YANLIŞ
Claim,"Fotoğrafın, İran Cumhurbaşkanı’nın önünde yapılan işkenceyi gösterdiği iddiası",https://teyit.org/fotografin-iran-cumhurbaskaninin-onunde-yapilan-iskenceyi-gosterdigi-iddiasi/,2017-05-18,"İDDİA / Fotoğraf: Güney Azerbaycan'da özgürlük mücadelesi veren bir Türk, İran Cumhurbaşkanı’nın önünde işkence gördü.",YANLIŞ
Claim,Suyun üzerinde yürümeye çalışan papazı timsahlar yedi iddiası,https://teyit.org/suyun-uzerinde-yurumeye-calisan-papazi-timsahlar-yedi-iddiasi/,2017-05-22,İDDİA: 'İsa gibi suyun üzerinde yürümeye çalışan' papazı timsahlar yedi.,YANLIŞ
Claim,"İsrail’de kanserin çok az görüldüğü, kimsenin kanserden ölmediği iddiası",https://teyit.org/israilde-kanserin-cok-az-goruldugu-kimsenin-kanserden-olmedigi-iddiasi/,2017-05-23,İDDİA: İsrail’de kanser çok az görülüyor ve neredeyse kimse kanserden ölmüyor.,YANLIŞ
Claim,Kart şifresini tersten girince ATM’nin polis çağırdığı iddiası,https://teyit.org/kart-sifresini-tersten-girince-atmnin-polis-cagirdigi-iddiasi/,2017-05-24,İDDİA: ATM’den para çekerken şifrenizi tersten girmeniz halinde ATM polise haber veriyor.,YANLIŞ
Claim,Borsa İstanbul’un “Hızlı Karar Alma Süreci” etkinliğine Metin Doğan’ın katılacağı iddiası,https://teyit.org/borsa-istanbulun-hizli-karar-alma-sureci-etkinligine-metin-doganin-katilacagi-iddiasi/,2017-05-27,İDDİA: Borsa İstanbul’un “Hızlı Karar Alma Süreci” etkinliğine 15 Temmuz darbe girişimi sırasında tankın önüne yatan Metin Doğan konuşmacı olarak katıldı.,DOĞRU
Claim,Türkiye’nin tükettiği mercimeğin yüzde 80’ini Kanada’dan ithal ettiği iddiası,https://teyit.org/turkiyenin-tukettigi-mercimegin-yuzde-80ini-kanadadan-ithal-ettigi-iddiasi/,2017-05-25,İDDİA: Kanada mercimeği 1980'lerde Türkiye'de gördü. Şimdi ise Türkiye tükettiği mercimeğin %80'ini Kanada'dan ithal ediyor.,YANLIŞ
Claim,"Filistin’in, 1915’in 100. yılı için hatıra “soykırım pulu” bastığı iddiası",https://teyit.org/filistinin-1915in-100-yili-icin-hatira-soykirim-pulu-bastigi-iddiasi/,2017-05-29,"İDDİA: Filistin, 1915’in 100. yılı için “soykırım pulu” bastı.",YANLIŞ
Claim,Beylikdüzü Belediyesi’nin Rauf Denktaş heykelini 8 milyon TL’ye yaptırdığı iddiası,https://teyit.org/beylikduzu-belediyesinin-rauf-denktas-heykelini-8-milyon-tlye-yaptirdigi-iddiasi/,2017-05-31,İDDİA: Beylikdüzü Belediyesi’nin yaptırdığı Rauf Denktaş rölyefi 8 milyon TL’ye mal oldu.,YANLIŞ
Claim,Kümbetin arkasına öğrenci yurdu yapıldığı iddiası,https://teyit.org/kumbetin-arkasina-ogrenci-yurdu-yapildigi-iddiasi/,2017-06-01,İDDİA: Halime Hatun Kümbeti’nin arkasına öğrenci yurdu yapıldı.,DOĞRU
Claim,A Haber’in “Atak helikopterler PKK’yı vuruyor” videosu ARMA3 oyunundan,https://teyit.org/a-haberin-atak-helikopterler-pkkyi-vuruyor-videosu-arma3-oyunundan/,2017-06-01,"İDDİA / Video: Türk Silahlı Kuvvetleri tarafından PKK’ya yapılan operasyon: ""Atak helikopterler PKK'yı vuruyor""",YANLIŞ
Claim,MEB’in kendi etrafında dönen mevlevi robota 1 milyon TL ödül verdiği iddiası,https://teyit.org/mebin-kendi-etrafinda-donen-mevlevi-robota-1-milyon-tl-odul-verdigi-iddiasi/,2017-05-30,İDDİA: MEB'den kendi etrafında dönen Mevlevi robota 1 milyon TL ödül.,YANLIŞ
Claim,İran Şahı Nasreddin’in haremine ait olduğu iddia edilen fotoğraflar,https://teyit.org/iran-sahi-nasreddinin-haremine-ait-oldugu-iddia-edilen-fotograflar/,2017-06-01,İDDİA / Fotoğraf: İran Şahı Nasreddin’in haremindeki kadınlar.,DOĞRU
Claim,Kültepe’de bulunan 7 bin yıllık buğday tohumları Marmaris’te ekildi iddiası,https://teyit.org/kultepede-bulunan-7-bin-yillik-bugday-tohumlari-marmariste-ekildi-iddiasi/,2017-06-02,İDDİA: Kayseri Kültepe kazılarında bulunan 7 bin yıllık buğday tohumları Marmaris’te ekildi.,YANLIŞ
Claim,Gürcistan’dan Türkiye’ye girerken yol tabelasında “Good Luck” yazıyor iddiası,https://teyit.org/gurcistandan-turkiyeye-girerken-yol-tabelasinda-good-luck-yaziyor-iddiasi/,2017-06-05,İDDİA: Gürcistan’dan Türkiye’ye girerken sınıra yakın tabelada “Good Luck” (iyi şanslar) yazıyor.,DOĞRU
Claim,Hurmalardaki corro virüsü ve Suudi Arabistan Sağlık Bakanlığı’nın uyarısı,https://teyit.org/hurmalardaki-virus-ve-suudi-arabistan-saglik-bakanliginin-uyarisi/,2017-06-06,"İDDİA: Suudi Arabistan Sağlık Bakanlığı uyardı: ""Hurma ağaçlarında çok sayıda yarasa yaşıyor ve yarasalar Corro virüsü taşıyor. Hurmaları yemeden önce iyice yıkayın.""",YANLIŞ
Claim,The Simpsons’ta Trump’ın Suudi Arabistan ziyaretinin tahmin edildiği iddiası,https://teyit.org/the-simpsonsta-trumpin-suudi-arabistan-ziyaretinin-tahmin-edildigi-iddiasi/,2017-06-06,"İDDİA: The Simpsons 14 yıl önce, Trump'ın Suudi Arabistan ziyaretindeki sahneyi tahmin etmişti.",YANLIŞ
Claim,Suriye’de organ mafyasının çocukları kaçırdığını gösteren video iddiası,https://teyit.org/suriyede-organ-mafyasinin-cocuklari-kacirdigini-gosteren-video-iddiasi/,2017-05-15,İDDİA / Video: Suriyeli çocuklar organ mafyasının elinde.,YANLIŞ
Claim,İbn Haldun Üniversitesi açılış töreni için hazırlanan afişte “İbn” yerine “İbne” yazıldığı iddiası,https://teyit.org/ibn-haldun-universitesi-acilis-toreni-icin-hazirlanan-afiste-ibn-yerine-ibne-yazildigi-iddiasi/,2017-05-15,İDDİA / Fotoğraf: İbn Haldun Üniversitesi’nin 20 Mayıs’ta yapılacak açılış töreni için asılan pankarta “İbne Haldun” yazıldı.,YANLIŞ
Claim,"Erdoğan’ın elini öptüğü çocuk, Kuveyt Emiri’nin oğlu iddiası",https://teyit.org/erdoganin-elini-optugu-cocuk-kuveyt-emirinin-oglu-iddiasi/,2017-05-11,İDDİA / Fotoğraf: Erdoğan Kuveyt emirinin oğlunun elini öptü.,YANLIŞ
Claim,“Tercih” mührü “Hayır” yazısının üzerine basılırsa oy geçersiz sayılacak iddiası,https://teyit.org/tercih-muhru-hayir-yazisinin-ustune-gelirse-oy-gecersiz-sayilacak-iddiasi/,2017-04-09,İDDİA: Oy pusulasında “Tercih” mührünün “Hayır” kelimesinin üzerine gelmesi halinde oylar geçersiz sayılacak.,YANLIŞ
Claim,Sandık kurullarının kullanacağı tutanaklarda kanuna aykırı değişiklik yapıldığı iddiası,https://teyit.org/sandik-kurullarinin-kullanacagi-tutanaklarda-kanuna-aykiri-degisiklik-yapildigi-iddiasi/,2017-04-12,"İDDİA: 16 Nisan’da yapılacak referandumda sandık kurulunun kullanacağı tutanaklardan boş zarf ve pusula sayılarının, seçmen sayısının yazıldığı bazı bölümler çıkartıldı. Bu bilgiler kayıt altına alınmayacak, değişiklik kanuna aykırı, CHP itiraz etti.",KARMA
Claim,Orhan Miroğlu’nun referandum için hazırlattığı broşür iddiası,https://teyit.org/orhan-miroglunun-referandum-icin-hazirlattigi-brosur-iddiasi/,2017-04-10,"İDDİA / Fotoğraf: AK Parti Mardin Milletvekili Orhan Miroğlu’nun referandum için, üzerinde “Rojava’nın geleceği için ‘Evet’ diyorum. Kürdistan’ın geleceği için sen de var mısın?” yazan broşür hazırlattı.",YANLIŞ
Claim,Yurt dışındaki sandıklarda yoğunluğu gösterdiği iddia edilen video Stockholm’deki anmadan,https://teyit.org/yurt-disindaki-sandiklarda-yogunlugu-gosterdigi-iddia-edilen-video-stockholmdeki-anmadan/,2017-04-13,İDDİA / Video: Yurtdışındaki sandıklarda son gün yoğunluğu.,YANLIŞ
Claim,#Referandum2017 ile ilgili internette yayılan 15 şüpheli bilgi,https://teyit.org/referandum2017-ile-ilgili-internette-yayilan-15-supheli-bilgi/,2017-04-14,İDDİA:,DOĞRU
Claim,DÜZELTİLDİ: Referandum için Bavyera Devlet Opera Binası’na “Hayır” bayrağı asıldı iddiası,https://teyit.org/referandum-icin-bavyera-devlet-opera-binasina-hayir-bayragi-asildi-iddiasi/,2017-04-15,"İDDİA / Fotoğraf: Almanya Münih'te Bavyera Devlet Operası binasına ""Hayır” bayrağı asıldı.",KARMA
Claim,Anavatan Partisi’nin müşahitlik yetkisi olmadığı iddiası,https://teyit.org/anavatan-partisinin-musahitlik-yetkisi-olmadigi-iddiasi/,2017-04-16,İDDİA: Anavatan Partisi’nin referandumda müşahit yetkisi yok.,YANLIŞ
Claim,Yozgat Sorgun’da araç içinde oy kullanıldığı iddiası,https://teyit.org/yozgat-sorgunda-arac-icinde-oy-kullanildigi-iddiasi/,2017-04-16,"İDDİA / Video: Yozgat’ın Sorgun ilçesinde oy pusulası, okulun önüne yanaşan arabaya götürüldü.",DOĞRU
Claim,YSK Başkanı Sadi Güven’in eşinin Melih Gökçek’in danışmanı olduğu iddiası,https://teyit.org/ysk-baskani-sadi-guvenin-esinin-melih-gokcekin-danismani-oldugu-iddiasi/,2017-04-17,"İDDİA: YSK Başkanı Sadi Güven’in eşi, Melih Gökçek’in danışmanı.",YANLIŞ
Claim,Mühürsüz pusulaların yoğun olduğu şehirleri gösteren harita iddiası,https://teyit.org/muhursuz-pusulalarin-yogun-oldugu-sehirleri-gosteren-harita-iddiasi/,2017-04-19,İDDİA / Görsel: Mühürsüz oy pusulalarının yoğun olduğu şehirlerin haritası.,YANLIŞ
Claim,YSK ekranında 7 bin sandık 3 milyon seçmen kayboldu iddiası,https://teyit.org/ysk-ekraninda-7-bin-sandik-3-milyon-secmen-kayboldu-iddiasi/,2017-04-20,"İDDİA / Fotoğraf: YSK verilerinin canlı izlendiği ekranda, referandum günü saat 20:10 - 20:30 arasında 7 bin sandık ve 3 milyon seçmen verilerden kayboldu.",YANLIŞ
Claim,Mustafa Kemal Atatürk’ün meclis başkanlığına bir oy farkla seçildiği iddiası,https://teyit.org/mustafa-kemal-ataturkun-meclis-baskanligina-bir-oy-farkla-secildigi-iddiasi/,2017-04-21,İDDİA: Mustafa Kemal Atatürk 1920’de 1 oy farkla TBMM başkanı oldu.,YANLIŞ
Claim,"Erdoğan, Vikipedi’de “Kendi kendine darbe yapan liderler” listesinde iddiası",https://teyit.org/erdogan-vikipedide-kendi-kendine-darbe-yapan-liderler-listesinde-iddiasi/,2017-05-03,"İDDİA: Erdoğan, Vikipedi’de “kendine karşı darbe düzenleyen liderler” listesinde. Vikipedi’ye erişim bu yüzden engellendi.",KARMA
Claim,Suudi televizyon kanalı Merkel’in saçını sansürledi iddiası,https://teyit.org/suudi-televizyon-kanali-merkelin-sacini-sansurledi-iddiasi/,2017-05-04,İDDİA: Suudi Arabistan televizyon kanalı başını kapatmayan Angela Merkel’i sansürledi,YANLIŞ
Claim,Hakimlik sınavını kazananlar arasında AK Parti yöneticileri var iddiası,https://teyit.org/hakimlik-sinavini-kazananlar-arasinda-ak-parti-yoneticileri-var-iddiasi/,2017-05-03,"İDDİA: Adalet Bakanlığı 900 hakim aldı, Danıştay Başkanı’nın kızı ve birçok AK Parti il yöneticisi de alınan isimler arasında.",KARMA
Claim,"Malezya’da yayınlanan şampuan reklamında, oyuncu türbanla şampuanlandı iddiası",https://teyit.org/malezyada-yayinlanan-sampuan-reklaminda-oyuncu-turbanla-sampuanlandi-iddiasi/,2017-05-06,"İDDİA / Video: Kadın oyuncunun türbanla yıkandığı görüntülerin yer aldığı video, Malezya'da yayınlanan bir şampuan reklamına ait.",YANLIŞ
Claim,ABD’de bir bebek elinde spiral ipiyle doğdu iddiası,https://teyit.org/abdde-bir-bebek-elinde-spiral-ipiyle-dogdu-iddiasi/,2017-05-07,İDDİA: Amerika’da bir bebek elinde spiral ipiyle doğdu.,YANLIŞ
Claim,TBMM’de 90 TL vatandaşlık aidatı alınmasına ilişkin kanun kabul edildi iddiası,https://teyit.org/tbmmde-90-tl-vatandaslik-aidati-alinmasina-iliskin-kanun-kabul-edildi-iddiasi/,2017-05-09,İDDİA: TBMM'de sabaha karşı bir kanun teklifiyle her vatandaştan yıllık 90 TL 'vatandaşlık aidatı' alınması kabul edildi.,YANLIŞ
Claim,Frankfurt’ta oy verme işlemlerinin iptal edildiği iddiası,https://teyit.org/frankfurtta-oy-verme-islemlerinin-iptal-edildigi-iddiasi/,2017-04-07,İDDİA: Frankfurt’ta sandıklar kapatıldı ve oy verme işlemleri iptal edildi.,YANLIŞ
Claim,“İdeal Cumhuriyet Köyü” projesini Atatürk çizdi iddiası,https://teyit.org/ideal-cumhuriyet-koyu-projesini-ataturk-cizdi-iddiasi/,2017-03-15,İDDİA: “İdeal Cumhuriyet Köyü” projesini Mustafa Kemal Atatürk çizdi.,YANLIŞ
Claim,"Gazeteci Bülent Mumay, referandumla ilgili Türkçe manşet atan Blick’e transfer oldu iddiası",https://teyit.org/gazeteci-bulent-mumay-referandumla-ilgili-turkce-manset-atan-blicke-transfer-oldu-iddiasi/,2017-03-16,"İDDİA: Bülent Mumay, “Erdoğan’ın diktatörlüğüne oy verin” manşetini atan İsviçre gazetesi Blick'e transfer oldu.",YANLIŞ
Claim,Ezanı yasaklayan İsrail’de televizyon kanalları hacklendi iddiası,https://teyit.org/ezani-yasaklayan-israilde-televizyon-kanallari-hacklendi-iddiasi/,2017-03-16,İDDİA: İsrail’de ezanı yasaklayan tasarıyı protesto etmek için bir televizyon kanalı hacklenerek ezan yayını yapıldı.,KARMA
Claim,19 Mart’ta Ankara-Eskişehir yolunda bombalı saldırı olacağına dair yayılan uyarı mesajı eski,https://teyit.org/19-martta-eskisehir-yolunda-bombali-saldiri-olacagina-dair-uyari-mesaji-eski/,2017-03-17,"İDDİA: 19 Mart’ta Ankara-Eskişehir yolu, Kentpark taraflarında bombalı saldırı bekleniyor.",YANLIŞ
Claim,Periyodik tablonun mucidi Çanakkale Savaşı’nda öldürüldü iddiası,https://teyit.org/periyodik-tablonun-mucidi-canakkale-savasinda-olduruldu-iddiasi/,2017-03-17,"İDDİA: Periyodik tablonun mucidi Henry Moseley, Çanakkale Savaşı'nda Türk keskin nişancı tarafından öldürüldü.",KARMA
Claim,"Rockefeller 6 kalp, 3 böbrek ve 2 ciğer nakli geçirdi iddiası",https://teyit.org/rockefeller-6-kalp-3-bobrek-ve-2-ciger-nakli-gecirdi-iddiasi/,2017-03-21,"İDDİA:  İş adamı David Rockefeller, ölene dek 6 kalp, 2 ciğer, 3 böbrek değiştirdi. Altıncı kalp nakli sonrasında “200 yaşıma kadar yaşamak istiyorum” dedi.",YANLIŞ
Claim,Gemi jurnallerine “Çanakkale geçildi” değil “Çanakkale çıkıldı” yazılır iddiası,https://teyit.org/gemi-jurnallerine-canakkale-gecildi-degil-canakkale-cikildi-yazilir-iddiasi/,2017-03-18,İDDİA: Kaptanlar Çanakkale Boğazı’nda seyrederken gemi jurnallerine “Çanakkale geçildi” değil “Çanakkale çıkıldı” yazar.,DOĞRU
Claim,Belek’te Finlandiyalı bir turist Hollandalı sanılarak dövüldü iddiası,https://teyit.org/belekte-finlandiyali-bir-turist-hollandali-sanilarak-dovuldu-iddiasi/,2017-03-20,İDDİA / Fotoğraf : Belek'te Finlandiyalı bir turist Hollandalı diye dövüldü.,YANLIŞ
Claim,CHP genelge göndererek teşkilatına Atatürk İlke ve İnkılapları’nı ezberlemeyi zorunlu tuttu iddiası,https://teyit.org/chp-bir-genelge-gondererek-ataturk-ilke-ve-inkilaplarini-ezberlemeyi-zorunlu-tuttu-iddiasi/,2017-03-21,"İDDİA: CHP, teşkilatlarına bir genelge göndererek Atatürk İlke ve İnkılapları’nı ezberleyenlere İmanın ve İslamın şartlarıyla ilgili seminer verileceğini belirtti.",YANLIŞ
Claim,İstanbul’da bir timsaha tecavüz edildi iddiası,https://teyit.org/istanbulda-bir-timsaha-tecavuz-edildi-iddiasi/,2017-03-21,İDDİA: İstanbul’daki bir hayvanat bahçesinde timsaha tecavüz edildi.,YANLIŞ
Claim,Devran Çağlar öldü iddiası,https://teyit.org/devran-caglar-oldu-iddiasi/,2017-03-23,İDDİA: Devran Çağlar hayatını kaybetti.,YANLIŞ
Claim,İzmir Çınarlı’da “AKP’ye Evet” mührü basılmış oy pusulaları yakalandı iddiası,https://teyit.org/izmir-cinarlida-akpye-evet-muhru-basilmis-oy-pusulalari-yakalandi-iddiasi/,2017-03-24,İDDİA: İzmir Çınarlı'da AKP'ye evet mührü basılmış oy pusulaları ile dolu bir araç yakalandı.,YANLIŞ
Claim,Yeni Anayasa ile oruç tutmak zorunlu hale geliyor iddiası,https://teyit.org/yeni-anayasa-ile-oruc-tutmak-zorunlu-hale-geliyor-iddiasi/,2017-03-27,İDDİA: Yeni Anayasa ile oruç tutmayanlar vatandaşlıktan çıkarılabilecek.,YANLIŞ
Claim,NASA Güneş’e şempanze gönderecek iddiası,https://teyit.org/nasa-gunese-sempanze-gonderecek-iddiasi/,2017-03-27,İDDİA: NASA Güneş’e şempanze gönderecek.,YANLIŞ
Claim,Gaziantep’te Suriyeliler vatandaşlık için kuyruğa girdi iddiası,https://teyit.org/gaziantepte-suriyeliler-vatandaslik-icin-kuyruga-girdi-iddiasi/,2017-03-28,İDDİA / Fotoğraf: Antep’te Suriyeliler vatandaşlık başvurusu için sıraya girdi.,YANLIŞ
Claim,“Hayır” kampanyasına müdahale eden polislerin “‘Evet’ dağıtıyorsanız dağıtın” dediği iddiası,https://teyit.org/hayir-kampanyasina-mudahale-eden-polislerin-evet-dagitiyorsaniz-dagitin-dedigi-iddiasi/,2017-03-30,"İDDİA / Video: Polis Ankara Ulus'ta ""Hayır"" kampanyası yapılmasına izin vermedi. Müdahale sırasında polis “'Evet' dağıtıyorsanız dağıtın ama 'Hayır' dağıtamazsınız"" dedi.",KARMA
Claim,9 ile başlayan kimlik numaraları ve Suriyeliler’in oy kullanmasına ilişkin iddia,https://teyit.org/9-ile-baslayan-kimlik-numaralari-ve-suriyelilerin-oy-kullanmasina-iliskin-iddia/,2017-03-30,İDDİA: 9 rakamı ile başlayan geçici kimlik numaralarının yer aldığı geçici koruma kimliği sahibi Suriyeliler oy kullanamaz.,DOĞRU
Claim,Atatürk’ün sesinden Selanik Türküsü’nün kaydı ortaya çıktı iddiası,https://teyit.org/ataturk-un-sesinden-selanik-turkusunun-kaydi-ortaya-cikti-iddiasi/,2017-03-31,İDDİA: Atatürk’ün söylediği Selanik Türküsü kayıtları ortaya çıktı.,YANLIŞ
Claim,Referandum kampanyası için tişörtleriyle “Hayır” yerine “Hıyar” yazdılar iddiası,https://teyit.org/referandum-kampanyasi-icin-tisortleriyle-hayir-yerine-hiyar-yazdilar-iddiasi/,2017-03-14,İDDİA / Fotoğraf: Referandum için “Hayır” kampanyası yapan bir grup tişörtleriyle “Hayır” yerine “Hıyar” yazdı.,YANLIŞ
Claim,Kılıçdaroğlu’na “Davam” kitabını verenin Madımak Oteli önünde fotoğrafı olan kişi olduğu iddiası,https://teyit.org/kilicdarogluna-davam-kitabini-verenin-madimak-oteli-onunde-fotografi-olan-kisi-oldugu-iddiasi/,2017-02-27,İDDİA / Fotoğraf: Kemal Kılıçdaroğlu’na “Davam” isimli kitabı veren kişi ile Sivas katliamı sırasında fotoğrafı çekilen kişi aynı.,YANLIŞ
Claim,Binali Yıldırım “Çanakkale geçilmez dediler” ifadesini kullandı mı?,https://teyit.org/binali-yildirim-canakkale-gecilmez-dediler-dedi-mi/,2017-02-27,"İDDİA: Başbakan Binali Yıldırım, Çevre Projeleri Açılış Töreni'nde “Çanakkale geçilmez dediler. Ama şimdi Çanakkale dünyanın en uzun köprüsüyle geçilecek” dedi.",YANLIŞ
Claim,Kılıçdaroğlu 1998 yılında “Bu ülkeye başkanlık sistemi şart” dedi iddiası,https://teyit.org/kilicdaroglu-1998-yilinda-bu-ulkeye-baskanlik-sistemi-sart-dedi-iddiasi/,2017-02-28,"İDDİA / Fotoğraf: Kemal Kılıçdaroğlu, SSK Genel Müdürlüğü yaptığı 1998 yılında “Bu ülkeye başkanlık sistemi şart” dedi.",YANLIŞ
Claim,Suriyelilerin tüp bebek tedavisinden ücretsiz yararlandığı iddiası,https://teyit.org/suriyelilerin-tup-bebek-tedavisinden-ucretsiz-yararlandigi-iddiasi/,2017-03-01,İDDİA: Suriyeli göçmenler devlet hastanelerinde tüp bebek tedavisinden ücretsiz yararlanabiliyor.,YANLIŞ
Claim,Turizm fuarlarında Türkiye’yi tanıtacak kadın personel için tasarlanan kıyafet iddiası,https://teyit.org/turizm-fuarlarinda-turkiyeyi-tanitacak-kadin-personel-icin-tasarlanan-kiyafet-iddiasi/,2017-03-02,İDDİA / Fotoğraf: Uluslararası turizm fuarları için 2017 Türkiye kadın tanıtım kıyafetleri.,YANLIŞ
Claim,Fethullah Gülen 1997’de başkanlık sistemine sıcak baktığını söyledi iddiası,https://teyit.org/fethullah-gulen-1997de-baskanlik-sistemine-sicak-baktigini-soyledi-iddiasi/,2017-03-03,İDDİA Fethullah Gülen 1997’de Zaman Gazetesi’ne verdiği röportajda “Başkanlık sistemine de selahiyeti genişlemiş Cumhurbaşkanlığına da sıcak bakıyorum” dedi.,DOĞRU
